DATAFLOW,REF_AREA,FREQ,MEASURE,SEX,SOC,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,SOURCE,NOTE_SOURCE,NOTE_INDICATOR,NOTE_CLASSIF,DECIMALS,UPPER_BOUND,LOWER_BOUND
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),URY,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,94.5,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),URY,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,93.8,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),URY,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,95,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),USA,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,76.1,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),USA,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,78.8,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),UZB,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,42.7,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),UZB,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,56,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),VCT,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,52,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),VEN,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,30.8,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),VGB,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,78.3,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),VIR,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,63.7,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),VIR,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,66.7,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),VNM,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,37.9,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),VNM,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,38.8,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),VNM,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,38.3,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),VUT,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,57.4,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),WSM,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,21.1,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),WSM,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,20.2,,RT,PT,0,ILO - Social Security Inquiry Database,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,38.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,39.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,39.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,40.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,41.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,41.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,42.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,44.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,45.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,45.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,46.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,48.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,50.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,51.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X01,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,52.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,6.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,6.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,6.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,7.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,7.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,7.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,7.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,8.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,8.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,8.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,8.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,9.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,9.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X02,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,9.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,17.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,18.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,18.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,19.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,19.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,20.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,20.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,22.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,22.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,23.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,23.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,26.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,28.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,31.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X03,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,32.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,49,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,49.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,51.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,52.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,53.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,55.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,56.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,58.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,60.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,62,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,62.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,65.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,68.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,70.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X04,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,71.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,76.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,77.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,77.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,78.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,79.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,80.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,81,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,82.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,83.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,84.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,85,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,84.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,85.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,85.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X05,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,85.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,12.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,13.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,13.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,13.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,14.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,14.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,15.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,15.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,16,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,16.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,16.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,17.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,18.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,18.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X06,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,19.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,6.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,6.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,7.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,7.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,8.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,8.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,8.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,8.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,9.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,9.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,10.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X07,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,10.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,14.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,14.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,15.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,15.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,16.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,16.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,17,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,17.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,18.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,18.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,19.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X08,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,20.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
